Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,text_len,text_norm,text_no_stop
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,Jakarta Pusat,199000,4.9,3283,548,5,super bintang 5 buat store ini .. bahkan libur barang dikirim sangat recommended,Positive,Love,13,super bintang 5 buat store ini .. bahkan libur barang dikirim sangat recommended,super bintang 5 buat store .. bahkan libur barang dikirim sangat recommended
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,Fast respon Recommended seller,Positive,Love,4,fast respon recommended seller,fast respon recommended seller
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"Fast respond, sellernya ramah packing rapi pengiriman cepat... Recommended",Positive,Love,9,"fast respond, sellernya ramah packing rapi pengiriman cepat... recommended","fast respond, sellernya ramah packing rapi pengiriman cepat... recommended"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"Kerennnn, sampai Di Korea, hp on, data on, roaming on, gak perlu setting.. Langsung bs digunakan?????? Order cpt, produk OK.. Recommended seller??????",Positive,Love,22,"kerennnn, sampai di korea, hp on, data on, roaming on, gak perlu setting.. langsung bs digunakan?????? order cpt, produk ok.. recommended seller??????","kerennnn, sampai korea, hp on, data on, roaming on, gak perlu setting.. langsung bs digunakan?????? order cpt, produk ok.. recommended seller??????"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"Selalu langganan beli simcard dan JR Pass di sini. Servicenya oke banget, chat WA responsif dan pengiriman cepat sekali ketika sy minta urgent. Puas banget dan akan tetap jadi langganan. Terima kasih!",Positive,Love,32,"selalu langganan beli simcard dan jr pass di sini. servicenya oke banget, chat wa responsif dan pengiriman cepat sekali ketika sy minta urgent. puas banget dan akan tetap jadi langganan. terima kasih!","selalu langganan beli simcard jr pass sini. servicenya oke banget, chat wa responsif pengiriman cepat sekali ketika sy minta urgent. puas banget akan tetap langganan. terima kasih!"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"ke 4x beli simcard disini, response sangat cepat dari penjual. Terima Kasih",Positive,Love,12,"ke 4x beli simcard disini, response sangat cepat dari penjual. terima kasih","4x beli simcard disini, response sangat cepat penjual. terima kasih"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Jakarta Utara,1295000,5.0,200,179,5,"Best bgt sih ini, fast respon, best price, prosesnya cepet bgt, satu lagi helpfull dibantuin ganti tgl karena di tgl pas booking mendadak ada halangan kirain bakal hangus tiketnya gak taunya dibantu proses reschedulenya pokoknya best bgt bakal jadi langganan",Positive,Love,40,"best bgt sih ini, fast respon, best price, prosesnya cepet bgt, satu lagi helpfull dibantuin ganti tgl karena di tgl pas booking mendadak ada halangan kirain bakal hangus tiketnya gak taunya dibantu proses reschedulenya pokoknya best bgt bakal jadi langganan","best bgt ini, fast respon, best price, prosesnya cepet bgt, satu lagi helpfull dibantuin ganti tgl tgl pas booking mendadak halangan kirain bakal hangus tiketnya gak taunya dibantu proses reschedulenya pokoknya best bgt bakal langganan"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Jakarta Utara,1295000,5.0,200,179,5,"Harga jauh lebih murah , fast response, ramah, dan sangat recommended. Pastinya akan order disini lagi. Pertahankan ya kak the best ????",Positive,Love,22,"harga jauh lebih murah , fast response, ramah, dan sangat recommended. pastinya akan order disini lagi. pertahankan ya kak the best ????","harga jauh murah , fast response, ramah, sangat recommended. pastinya akan order disini lagi. pertahankan kak the best ????"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Jakarta Utara,1295000,5.0,200,179,5,"proses kirim vouchernya cpt. cm blm check in sih. semoga ga ada masalah sampai hari h. harganya ok banget dbanding agent sejenis dan sellernya responsif, suka jadinya",Positive,Love,27,"proses kirim vouchernya cpt. cm blm check in sih. semoga ga ada masalah sampai hari h. harganya ok banget dbanding agent sejenis dan sellernya responsif, suka jadinya","proses kirim vouchernya cpt. cm blm check in sih. semoga ga masalah sampai hari h. harganya ok banget dbanding agent sejenis sellernya responsif, suka jadinya"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Jakarta Utara,1295000,5.0,200,179,5,Mantapppppppppppp,Positive,Love,1,mantapppppppppppp,mantapppppppppppp
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Jakarta Utara,1295000,5.0,200,179,5,"check in nya gampang bgt, cuma kasih liat aja invoice sama KTP next, mau lah order voucher lagi di sini makasih",Positive,Love,21,"check in nya gampang bgt, cuma kasih liat aja invoice sama ktp next, mau lah order voucher lagi di sini makasih","check in gampang bgt, cuma kasih liat invoice sama ktp next, mau order voucher lagi sini makasih"
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Jakarta Utara,1295000,5.0,200,179,5,Lancaaaaarr semuanya. Kamarnya bagus. Terimakasih banyak yaaaaa ????,Positive,Love,8,lancaaaaarr semuanya. kamarnya bagus. terimakasih banyak yaaaaa ????,lancaaaaarr semuanya. kamarnya bagus. terimakasih banyak yaaaaa ????
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Jakarta Utara,1295000,5.0,200,179,5,"terima kasih kak, puas beli voucher tiket disini, recommended seller ??",Positive,Love,11,"terima kasih kak, puas beli voucher tiket disini, recommended seller ??","terima kasih kak, puas beli voucher tiket disini, recommended seller ??"
Tour and Travel,PROMO TIKET UNIVERSAL STUDIO SINGAPORE ADULT TERMURAH!!,Kota Bekasi,749900,5.0,9299,1001,5,toko langanan aing,Positive,Love,3,toko langanan aing,toko langanan aing
Tour and Travel,PROMO TIKET UNIVERSAL STUDIO SINGAPORE ADULT TERMURAH!!,Kota Bekasi,749900,5.0,9299,1001,5,Orangnya ramah. Voucher dikirim via email. Gak lama transfer langsung dikirim. Mantap gan. Makasih ya .. Bakal jadi langganan nih.,Positive,Love,20,orangnya ramah. voucher dikirim via email. gak lama transfer langsung dikirim. mantap gan. makasih ya .. bakal jadi langganan nih.,orangnya ramah. voucher dikirim via email. gak lama transfer langsung dikirim. mantap gan. makasih .. bakal langganan nih.
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,Kereeeeennnnnn. Mantab,Positive,Love,2,kereeeeennnnnn. mantab,kereeeeennnnnn. mantab
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,Admin sangat ramah & sabar menghadapi berbagai pertanyaan2.. sangat rekomended !,Positive,Love,11,admin sangat ramah & sabar menghadapi berbagai pertanyaan2.. sangat rekomended !,admin sangat ramah & sabar menghadapi berbagai pertanyaan2.. sangat rekomended !
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"Bisa dipakai, trusted seller, recommended!",Positive,Love,5,"bisa dipakai, trusted seller, recommended!","bisa dipakai, trusted seller, recommended!"
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,MANTULLL.. recommended seller,Positive,Love,3,mantulll.. recommended seller,mantulll.. recommended seller
Tour and Travel,8 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"Maaf baru review, respons seller sangat baik, produk harganya termasuk murah dr agen2 lain. Recommended sangat.",Positive,Love,16,"maaf baru review, respons seller sangat baik, produk harganya termasuk murah dr agen2 lain. recommended sangat.","maaf baru review, respons seller sangat baik, produk harganya termasuk murah dr agen2 lain. recommended sangat."
Tour and Travel,9 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,Respon cepat dan ramah. Recommended ??,Positive,Love,6,respon cepat dan ramah. recommended ??,respon cepat ramah. recommended ??
Tour and Travel,10 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,Recommended seller ????????????,Positive,Love,3,recommended seller ????????????,recommended seller ????????????
Tour and Travel,11 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,Seller responsive. Recomended,Positive,Love,3,seller responsive. recomended,seller responsive. recomended
Tour and Travel,12 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"Thanks atas respon nya. Informasi yg diberikan jelas, product nya oke bgt. Uda 2x order kesini. Barang yg di kirim rapi n cpt sampe nya.",Positive,Love,25,"thanks atas respon nya. informasi yg diberikan jelas, product nya oke bgt. uda 2x order kesini. barang yg di kirim rapi n cpt sampe nya.","thanks atas respon nya. informasi yg diberikan jelas, product oke bgt. uda 2x order kesini. barang yg kirim rapi n cpt sampe nya."
Tour and Travel,13 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,oke yah kakakkk biasa langganannnnnn,Positive,Love,5,oke yah kakakkk biasa langganannnnnn,oke yah kakakkk biasa langganannnnnn
Tour and Travel,14 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,Semoga lancar yah langganannnnn,Positive,Love,4,semoga lancar yah langganannnnn,semoga lancar yah langganannnnn
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Kab. Bandung Barat,50000,4.9,5675,1776,5,pengiriman cepat buku dalam kondisi baik,Positive,Happy,6,pengiriman cepat buku dalam kondisi baik,pengiriman cepat buku dalam kondisi baik
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Kab. Bandung Barat,50000,4.9,5675,1776,4,"puas , cuma untuk kemasanya kurang aman ya karna tidak pakai bublewrap , pake map coklat gitu , mapnya sobek ujung nya untung bukunya aman",Positive,Happy,25,"puas , cuma untuk kemasanya kurang aman ya karna tidak pakai bublewrap , pake map coklat gitu , mapnya sobek ujung nya untung bukunya aman","puas , cuma kemasanya aman karna tidak pakai bublewrap , pake map coklat gitu , mapnya sobek ujung untung bukunya aman"
Books,Star Wars Trilogy White Leather (Exp),Jakarta Barat,999000,5.0,9,4,5,"Barang original dan masih segel, proses cepat, tidak sampai satu hari barang sudah sampai padahal pengiriman menggunakan bebas ongkir, barang dibungkus dengan bubble wrap tebal saat pengiriman, jadi aman.",Positive,Happy,29,"barang original dan masih segel, proses cepat, tidak sampai satu hari barang sudah sampai padahal pengiriman menggunakan bebas ongkir, barang dibungkus dengan bubble wrap tebal saat pengiriman, jadi aman.","barang original masih segel, proses cepat, tidak sampai satu hari barang sudah sampai padahal pengiriman menggunakan bebas ongkir, barang dibungkus bubble wrap tebal saat pengiriman, aman."
Books,BUKU 1984 - GEORGE ORWELL,Jakarta Selatan,89000,4.9,163,119,4,Puas sih.. Recomended bukunya,Positive,Love,4,puas sih.. recomended bukunya,puas sih.. recomended bukunya
Books,THE BOOK OF IKIGAI,Jakarta Selatan,69000,4.9,930,538,5,"buku original, harga sangat murah jauh dibandingkan ditempat lain, seller ramah, packing rapi, buble wrapnya sangat tebel banget, puas Maksimal. terima kasih seller",Positive,Love,23,"buku original, harga sangat murah jauh dibandingkan ditempat lain, seller ramah, packing rapi, buble wrapnya sangat tebel banget, puas maksimal. terima kasih seller","buku original, harga sangat murah jauh dibandingkan ditempat lain, seller ramah, packing rapi, buble wrapnya sangat tebel banget, puas maksimal. terima kasih seller"
Books,THE BOOK OF IKIGAI,Jakarta Selatan,69000,4.9,930,538,4,"isi buku sangat berkualitas. buku diterima baik walaupun packaging hanya dibungkus bubble wrap. beruntung tidak basah kehujanan, packaging perlu ditingkatkan keamanannya.",Positive,Happy,21,"isi buku sangat berkualitas. buku diterima baik walaupun packaging hanya dibungkus bubble wrap. beruntung tidak basah kehujanan, packaging perlu ditingkatkan keamanannya.","isi buku sangat berkualitas. buku diterima baik walaupun packaging hanya dibungkus bubble wrap. beruntung tidak basah kehujanan, packaging perlu ditingkatkan keamanannya."
Books,Segala - galanya Ambyar -Sebuah Buku tentang harapan,Jakarta Timur,90000,4.9,775,453,5,"Buku pasti ori, sesuai pesanan, proses pengiriman cepat, dapet harga murah pas bookcarnaval.",Positive,Happy,13,"buku pasti ori, sesuai pesanan, proses pengiriman cepat, dapet harga murah pas bookcarnaval.","buku pasti ori, sesuai pesanan, proses pengiriman cepat, dapet harga murah pas bookcarnaval."
Books,Segala - galanya Ambyar -Sebuah Buku tentang harapan,Jakarta Timur,90000,4.9,775,453,4,Sesuai deskripsi tapi pemrosesan untuk dikirim lama,Positive,Happy,7,sesuai deskripsi tapi pemrosesan untuk dikirim lama,sesuai deskripsi tapi pemrosesan dikirim lama
Books,Komik One Piece 95 by Eiichiro Oda,Jakarta Barat,22400,5.0,439,308,5,"mantab, pengiriman cepat, packaging terbaik.",Positive,Love,5,"mantab, pengiriman cepat, packaging terbaik.","mantab, pengiriman cepat, packaging terbaik."
Books,The Psychology of Money - Morgan Housel,Kota Bogor,75000,5.0,1245,731,4,"buku sedikit cacat di bagian kertas, tapi overall mantap",Positive,Happy,9,"buku sedikit cacat di bagian kertas, tapi overall mantap","buku sedikit cacat bagian kertas, tapi overall mantap"
Books,Buku Filosofi Teras - Original,Jakarta Barat,78400,5.0,1296,741,5,pengemasan cepat dan datang nya juga cepat. thank you seller and kurir,Positive,Happy,12,pengemasan cepat dan datang nya juga cepat. thank you seller and kurir,pengemasan cepat datang juga cepat. thank you seller and kurir
Books,Buku Filosofi Teras - Original,Jakarta Barat,78400,5.0,1296,741,4,barang tiba dengan cepat sesuai standar pengiriman. tapi untuk kondisi buku ada cacat di tepi buku. tapi gapapa,Positive,Happy,18,barang tiba dengan cepat sesuai standar pengiriman. tapi untuk kondisi buku ada cacat di tepi buku. tapi gapapa,barang tiba cepat sesuai standar pengiriman. tapi kondisi buku cacat tepi buku. tapi gapapa
Books,Laut Bercerita,Jakarta Timur,100000,4.9,1089,575,5,"pengiriman cepat, adminnya responsif, buku kualitas bagus banget.",Positive,Love,8,"pengiriman cepat, adminnya responsif, buku kualitas bagus banget.","pengiriman cepat, adminnya responsif, buku kualitas bagus banget."
Books,Laut Bercerita,Jakarta Timur,100000,4.9,1089,575,4,"bukunya sampai dengan selamattt, tapi sayang banget di beberapa sudutnya ada sedikit damage",Positive,Happy,13,"bukunya sampai dengan selamattt, tapi sayang banget di beberapa sudutnya ada sedikit damage","bukunya sampai selamattt, tapi sayang banget beberapa sudutnya sedikit damage"
Books,THE THINGS YOU CAN SEE ONLY WHEN YOU SLOW DOWN,Kota Semarang,125000,4.8,285,150,5,pengiriman cepat sampai dan baik,Positive,Happy,5,pengiriman cepat sampai dan baik,pengiriman cepat sampai baik
Books,THE THINGS YOU CAN SEE ONLY WHEN YOU SLOW DOWN,Kota Semarang,125000,4.8,285,150,4,"Buku sampai dengan kondisi aman dan baik, pengemasan dan pengiriman lumayan lama",Positive,Happy,12,"buku sampai dengan kondisi aman dan baik, pengemasan dan pengiriman lumayan lama","buku sampai kondisi aman baik, pengemasan pengiriman lumayan lama"
Books,Buku mommyclopedia - 78 resep mpasi ( full color ),Jakarta Pusat,40000,5.0,415,189,5,"barang nya cepat sampai, dan nyampe di tangan aq dalam keadaaan baik, tulisan nya juga jelas banget, dan berwarna jadi ga bosen liat nya",Positive,Happy,24,"barang nya cepat sampai, dan nyampe di tangan aq dalam keadaaan baik, tulisan nya juga jelas banget, dan berwarna jadi ga bosen liat nya","barang cepat sampai, nyampe tangan aq dalam keadaaan baik, tulisan juga jelas banget, berwarna ga bosen liat"
Books,Buku mommyclopedia - 78 resep mpasi ( full color ),Jakarta Pusat,40000,5.0,415,189,4,"Maaf baru kasih ulasan.. Buku nya bagus, berwarna, tulisan nya juga jelas, tapi ada di brapa halaman lem nya gx kuat ya, jadi pada copot lembaran nya.. seller, dan kurir oke",Positive,Happy,31,"maaf baru kasih ulasan.. buku nya bagus, berwarna, tulisan nya juga jelas, tapi ada di brapa halaman lem nya gx kuat ya, jadi pada copot lembaran nya.. seller, dan kurir oke","maaf baru kasih ulasan.. buku bagus, berwarna, tulisan juga jelas, tapi brapa halaman lem gx kuat ya, copot lembaran nya.. seller, kurir oke"
Books,BUKU NOVEL DUNIA SOPHIE-REPUBLISH,Jakarta Selatan,135000,4.9,947,639,5,sampai dengan selamat,Positive,Happy,3,sampai dengan selamat,sampai selamat
Books,BUKU NOVEL DUNIA SOPHIE-REPUBLISH,Jakarta Selatan,135000,4.9,947,639,4,buku udah pasti original dan sangat bagus dengan pengemasan super aman hanya saja pengirimannya lambat,Positive,Happy,15,buku udah pasti original dan sangat bagus dengan pengemasan super aman hanya saja pengirimannya lambat,buku pasti original sangat bagus pengemasan super aman hanya saja pengirimannya lambat
Books,RAPIJALI DEE LESTARI - NON TTD,Jakarta Selatan,99000,5.0,941,529,5,"packing aman, pengiriman cepat, barang sesuai foto dan deskripsi, highly recommended",Positive,Love,11,"packing aman, pengiriman cepat, barang sesuai foto dan deskripsi, highly recommended","packing aman, pengiriman cepat, barang sesuai foto deskripsi, highly recommended"
Books,RAPIJALI DEE LESTARI - NON TTD,Jakarta Selatan,99000,5.0,941,529,4,barang cepat sampe. penjual fast respond. cuma dpt produk yg covernya agak lecek.,Positive,Happy,13,barang cepat sampe. penjual fast respond. cuma dpt produk yg covernya agak lecek.,barang cepat sampe. penjual fast respond. cuma dpt produk yg covernya agak lecek.
Books,DUNIA ANNA,Jakarta Selatan,65000,5.0,232,151,5,"bagus barangnya ga cacat, pelindungnya tebel, pengirimannya cepet banget",Positive,Happy,9,"bagus barangnya ga cacat, pelindungnya tebel, pengirimannya cepet banget","bagus barangnya ga cacat, pelindungnya tebel, pengirimannya cepet banget"
Books,DUNIA ANNA,Jakarta Selatan,65000,5.0,232,151,4,defect dikit di ujungnya tp gpp,Positive,Happy,6,defect dikit di ujungnya tp gpp,defect dikit ujungnya tp gpp
Books,Midnight Library /UK,Jakarta Timur,198000,5.0,271,159,5,"cepet banget pengirimannya, pengemasannya pun cepat dan dengan plastik bubble yg tebel banget jd aman.",Positive,Happy,15,"cepet banget pengirimannya, pengemasannya pun cepat dan dengan plastik bubble yg tebel banget jd aman.","cepet banget pengirimannya, pengemasannya pun cepat plastik bubble yg tebel banget jd aman."
Books,Midnight Library /UK,Jakarta Timur,198000,5.0,271,159,4,"pesanan aman dan pengirimannya cepet. seller juga responsif. bukunya ternyata gak tebel. thanks seller, bukunya sampe dalam keadaan aman. sayang aja gak kebagian bookmarks nya Periplus pdhl belanja banyak.",Positive,Happy,29,"pesanan aman dan pengirimannya cepet. seller juga responsif. bukunya ternyata gak tebel. thanks seller, bukunya sampe dalam keadaan aman. sayang aja gak kebagian bookmarks nya periplus pdhl belanja banyak.","pesanan aman pengirimannya cepet. seller juga responsif. bukunya ternyata gak tebel. thanks seller, bukunya sampe dalam keadaan aman. sayang gak kebagian bookmarks periplus pdhl belanja banyak."
Books,1984 by George Orwell,Jakarta Timur,146000,4.9,215,113,5,Bubble wrap tebal. Original. Kualitas baru dan baik.,Positive,Happy,8,bubble wrap tebal. original. kualitas baru dan baik.,bubble wrap tebal. original. kualitas baru baik.
Books,1985 by George Orwell,Jakarta Timur,146000,4.9,215,113,4,Service pengiriman cepat,Positive,Happy,3,service pengiriman cepat,service pengiriman cepat
Books,I Saw The Same Dream Again,Kab. Tangerang,83000,5.0,234,152,5,Terimakasih barang sudah sampai dengan Selamat,Positive,Happy,6,terimakasih barang sudah sampai dengan selamat,terimakasih barang sudah sampai selamat
Books,I Saw The Same Dream Again,Kab. Tangerang,83000,5.0,234,152,4,"Barang sudah sampai, packing bagus",Positive,Happy,5,"barang sudah sampai, packing bagus","barang sudah sampai, packing bagus"
Books,Novel Keajaiban Toko Kelontong Namiya Malice Newcomer Keigo Higashino - The Newcomer,Jakarta Barat,74400,5.0,188,75,5,"Buku ori, pengiriman cepat dan aman pakai bubble wrap",Positive,Happy,9,"buku ori, pengiriman cepat dan aman pakai bubble wrap","buku ori, pengiriman cepat aman pakai bubble wrap"
Books,THE MAGIC LIBRARY,Jakarta Selatan,69000,5.0,156,96,5,"arrived safely! yayy puas banget, thank uuu Mizan! cantik banget bukunya????. ga ada defect apapun yuhu, puass! thank youu mizan!!????",Positive,Love,20,"arrived safely! yayy puas banget, thank uuu mizan! cantik banget bukunya????. ga ada defect apapun yuhu, puass! thank youu mizan!!????","arrived safely! yayy puas banget, thank uuu mizan! cantik banget bukunya????. ga defect apapun yuhu, puass! thank youu mizan!!????"
Books,THE MAGIC LIBRARY,Jakarta Selatan,69000,5.0,156,96,5,pengiriman standart dan buku sampai dengan aman,Positive,Happy,7,pengiriman standart dan buku sampai dengan aman,pengiriman standart buku sampai aman
Books,THE MAGIC LIBRARY,Jakarta Selatan,69000,5.0,156,96,5,"pengiriman cepat, buku sampai dengan selamat, keadaan buku baik baik saja, buku tidak ada cacat dan kekurangan",Positive,Happy,17,"pengiriman cepat, buku sampai dengan selamat, keadaan buku baik baik saja, buku tidak ada cacat dan kekurangan","pengiriman cepat, buku sampai selamat, keadaan buku baik baik saja, buku tidak cacat kekurangan"
Books,THE MAGIC LIBRARY,Jakarta Selatan,69000,5.0,156,96,5,"pengiriman cepat, packing rapi dan aman. barang nya sesuai gambar. maaf gak sempat di foto",Positive,Happy,15,"pengiriman cepat, packing rapi dan aman. barang nya sesuai gambar. maaf gak sempat di foto","pengiriman cepat, packing rapi aman. barang sesuai gambar. maaf gak sempat foto"
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Kab. Bandung Barat,50000,4.9,5675,1776,3,"barang sampe bungkusnya udh sobek, untungnya bukunya masih aman walau ujungnya sedikit rusak",Positive,Happy,13,"barang sampe bungkusnya udh sobek, untungnya bukunya masih aman walau ujungnya sedikit rusak","barang sampe bungkusnya udh sobek, untungnya bukunya masih aman walau ujungnya sedikit rusak"
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Kab. Bandung Barat,50000,4.9,5675,1776,3,"ujungnya sedikit robek dan rusak, tapi secara keseluruhan baik",Positive,Happy,9,"ujungnya sedikit robek dan rusak, tapi secara keseluruhan baik","ujungnya sedikit robek rusak, tapi secara keseluruhan baik"
Books,BUKU 1984 - GEORGE ORWELL,Jakarta Selatan,89000,4.9,163,119,3,"Bonus kalender nya lecek2, buku ok",Positive,Happy,6,"bonus kalender nya lecek2, buku ok","bonus kalender lecek2, buku ok"
Books,Buku Filosofi Teras - Original,Jakarta Barat,78400,5.0,1296,741,3,"barang nya sampe dengan baik, tapi buku bukunya sangat mahal mungkin bisa di kurangin sedikit, saya suka banget dengan bukunya dan sepertinya saya aka beli buku lagi di sini terima kasih",Positive,Love,31,"barang nya sampe dengan baik, tapi buku bukunya sangat mahal mungkin bisa di kurangin sedikit, saya suka banget dengan bukunya dan sepertinya saya aka beli buku lagi di sini terima kasih","barang sampe baik, tapi buku bukunya sangat mahal mungkin bisa kurangin sedikit, saya suka banget bukunya sepertinya saya aka beli buku lagi sini terima kasih"
Books,Buku JAGO PROYEK untuk Arsitek dan Sipil,Kota Tangerang,167000,4.6,562,187,3,"Saya kira bukunya gede ternyata kecil,selain kecil tidak tebal juga.untuk packing lebih di tingkatkan lagi karena bukunya ujungnya basah.selebihnya termasuk respons bagus ..",Positive,Happy,23,"saya kira bukunya gede ternyata kecil,selain kecil tidak tebal juga.untuk packing lebih di tingkatkan lagi karena bukunya ujungnya basah.selebihnya termasuk respons bagus ..","saya kira bukunya gede ternyata kecil,selain kecil tidak tebal juga.untuk packing tingkatkan lagi bukunya ujungnya basah.selebihnya termasuk respons bagus .."
Books,Spy x Family 01,Kota Tangerang Selatan,36000,5.0,412,278,3,"so far barang yg aku terima bagus no cacat, tp barang ini agak cacat di covernya, kynya dr pengiriman karena pas sampe packingnya dah kebuka gak tau kynya di sobek buat ngeliat isinya sm si kurir atau gmna jdnya bukunya kegesek huhu sedih sih tp untungnya cm cover doang gk sampe ke dalem",Positive,Happy,53,"so far barang yg aku terima bagus no cacat, tp barang ini agak cacat di covernya, kynya dr pengiriman karena pas sampe packingnya dah kebuka gak tau kynya di sobek buat ngeliat isinya sm si kurir atau gmna jdnya bukunya kegesek huhu sedih sih tp untungnya cm cover doang gk sampe ke dalem","so far barang yg aku terima bagus no cacat, tp barang agak cacat covernya, kynya dr pengiriman pas sampe packingnya dah kebuka gak tau kynya sobek buat ngeliat isinya sm si kurir gmna jdnya bukunya kegesek huhu sedih tp untungnya cm cover doang gk sampe dalem"
Books,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,Jakarta Barat,185000,4.9,1137,368,3,"Fast reponse , barang beberapa halaman ada yang blank",Positive,Happy,9,"fast reponse , barang beberapa halaman ada yang blank","fast reponse , barang beberapa halaman blank"
Books,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,Jakarta Barat,185000,4.9,1137,368,3,barang bagus sesuai gambar tapi gaberwarna,Positive,Happy,6,barang bagus sesuai gambar tapi gaberwarna,barang bagus sesuai gambar tapi gaberwarna
Books,[ ORIGINAL ] Atlas Anatomi Manusia Edisi 7 - Frank H Netter,Jakarta Barat,352000,4.9,262,126,3,"Isi buku bagus, saya beli sekalian minta disampul. Tetapi halaman-halaman banyak yang menyatu, harus kita potong dengan cutter atau pisau secara manual. Sebenarnya saya tidak masalah tetapi saran saya sebaiknya seller memeriksa kembali barang sebelum dikirimkan dan memberitahu apabila ada kecacatan. Kemudian bila ada konsumen yang chat setelah barang sampai jangan cuman diread saja. Semoga bisa jadi bahan intropeksi dan membuat tokonya lebih maju",Positive,Happy,64,"isi buku bagus, saya beli sekalian minta disampul. tetapi halaman-halaman banyak yang menyatu, harus kita potong dengan cutter atau pisau secara manual. sebenarnya saya tidak masalah tetapi saran saya sebaiknya seller memeriksa kembali barang sebelum dikirimkan dan memberitahu apabila ada kecacatan. kemudian bila ada konsumen yang chat setelah barang sampai jangan cuman diread saja. semoga bisa jadi bahan intropeksi dan membuat tokonya lebih maju","isi buku bagus, saya beli sekalian minta disampul. tetapi halaman-halaman banyak menyatu, harus kita potong cutter pisau secara manual. sebenarnya saya tidak masalah tetapi saran saya sebaiknya seller memeriksa kembali barang sebelum dikirimkan memberitahu apabila kecacatan. kemudian bila konsumen chat setelah barang sampai jangan cuman diread saja. semoga bisa bahan intropeksi membuat tokonya maju"
Books,BUKU MEDITATIONS - MARCUS AURELIUS,Jakarta Selatan,89000,4.9,518,346,3,pengiriman lama. cuma penjualnya responsif. blm bisa kasih bintang 5,Positive,Happy,10,pengiriman lama. cuma penjualnya responsif. blm bisa kasih bintang 5,pengiriman lama. cuma penjualnya responsif. blm bisa kasih bintang 5
